GEOID,pop_50plus
250214033003,634.0
250214034001,966.0
250214034002,582.0
250214034003,281.0
250214034004,513.0
250214034005,170.0
250214035011,916.0
250214035012,120.0
250214035021,800.0
250214035022,772.0
250214041001,677.0
250214041002,296.0
250214041003,256.0
250214042011,288.0
250214042012,229.0
250214042013,475.0
250214042014,328.0
250214042021,543.0
250214042022,441.0
250214042023,0.0
250214042024,267.0
250214043011,389.0
250214043012,210.0
250214043013,348.0
250214043014,280.0
250214043015,425.0
250214043021,713.0
250214043022,221.0
250214043023,461.0
250214044001,462.0
250214044002,555.0
250214044003,259.0
250214044004,0.0
250214044005,518.0
250214051001,798.0
250214051002,480.0
250214051003,337.0
250214051004,436.0
250214061011,1083.0
250214061012,296.0
250214061013,380.0
250214061021,825.0
250214061022,518.0
250214061023,242.0
250214061024,603.0
250214071011,1152.0
250214071012,445.0
250214071013,434.0
250214071021,701.0
250214071022,926.0
250214081021,308.0
250214081022,522.0
250214081023,332.0
250214081024,391.0
250214081031,511.0
250214081032,811.0
250214081041,258.0
250214081042,401.0
250214081043,777.0
250214091011,835.0
250214091012,352.0
250214091013,276.0
250214091014,260.0
250214091021,782.0
250214091022,803.0
250214101001,250.0
250214101002,295.0
250214101003,490.0
250214101004,0.0
250214101005,933.0
250214101006,414.0
250214103001,697.0
250214103002,512.0
250214103003,390.0
250214104001,536.0
250214104002,298.0
250214104003,592.0
250214104004,687.0
250214111011,403.0
250214111012,623.0
250214111021,599.0
250214111022,722.0
250214111023,344.0
250214112001,339.0
250214112002,886.0
250214112003,406.0
250214112004,378.0
250214113011,911.0
250214113012,540.0
250214113013,407.0
250214113021,0.0
250214113022,542.0
250214113023,176.0
250214113024,281.0
250214121001,623.0
250214121002,270.0
250214121003,832.0
250214121004,267.0
250214122001,516.0
250214122002,1138.0
250214123001,707.0
250214123002,261.0
250214123003,362.0
250214123004,513.0
250214131001,0.0
250214131002,404.0
250214131003,474.0
250214131004,334.0
250214131005,0.0
250214131006,547.0
250214131007,486.0
250214132011,403.0
250214132012,798.0
250214132013,523.0
250214132021,633.0
250214133001,1041.0
250214133002,494.0
250214133003,454.0
250214134011,468.0
250214134012,537.0
250214134013,180.0
250214134021,491.0
250214134022,336.0
250214134023,271.0
250214135001,444.0
250214135002,223.0
250214135003,327.0
250214141001,361.0
250214141002,224.0
250214141003,981.0
250214141004,412.0
250214141005,188.0
250214142001,224.0
250214142002,853.0
250214142003,330.0
250214142004,669.0
250214143001,230.0
250214143002,196.0
250214143003,410.0
250214143004,752.0
250214151011,508.0
250214151012,459.0
250214151013,788.0
250214151031,462.0
250214151032,854.0
250214151033,408.0
250214151041,652.0
250214151042,318.0
250214152011,371.0
250214152012,860.0
250214152021,884.0
250214152022,264.0
250214153001,916.0
250214153002,341.0
250214161011,638.0
250214161012,584.0
250214161013,61.0
250214161014,504.0
250214161021,1064.0
250214161022,247.0
250214162001,488.0
250214162002,58.0
250214162003,82.0
250214162004,418.0
250214162005,190.0
250214162006,427.0
250214162007,550.0
250214163001,470.0
250214163002,158.0
250214163003,201.0
250214163004,295.0
250214163005,213.0
250214164001,93.0
250214164002,286.0
250214164003,217.0
250214164004,298.0
250214164005,254.0
250214164006,465.0
250214164007,76.0
250214171001,248.0
250214171002,209.0
250214171003,245.0
250214171004,343.0
250214171005,276.0
250214171006,652.0
250214172011,311.0
250214172012,438.0
250214172013,685.0
250214172014,159.0
250214172021,198.0
250214172022,133.0
250214172023,286.0
250214172024,449.0
250214173001,1419.0
250214174001,352.0
250214174002,523.0
250214174003,176.0
250214175011,241.0
250214175012,605.0
250214175013,284.0
250214175014,378.0
250214175021,386.0
250214175022,252.0
250214175023,235.0
250214175024,540.0
250214176011,200.0
250214176012,447.0
250214176013,344.0
250214176014,599.0
250214176021,414.0
250214176022,530.0
250214176023,556.0
250214177021,258.0
250214177022,226.0
250214177023,184.0
250214177031,307.0
250214177032,195.0
250214177033,482.0
250214177041,685.0
250214177042,307.0
250214178011,513.0
250214178012,569.0
250214178013,690.0
250214178014,232.0
250214178015,399.0
250214178021,478.0
250214178022,477.0
250214179011,769.0
250214179012,772.0
250214179013,345.0
250214179014,352.0
250214179015,782.0
250214179016,93.0
250214179021,509.0
250214179022,404.0
250214179023,321.0
250214180021,188.0
250214180022,113.0
250214180023,339.0
250214180024,712.0
250214180031,257.0
250214180032,228.0
250214180041,318.0
250214180042,312.0
250214180043,669.0
250214181011,813.0
250214181012,132.0
250214181013,412.0
250214181014,167.0
250214181021,262.0
250214181022,268.0
250214181023,195.0
250214182011,530.0
250214182012,545.0
250214182013,850.0
250214191001,321.0
250214191002,0.0
250214191003,287.0
250214191004,442.0
250214191005,474.0
250214192001,666.0
250214192002,311.0
250214192003,499.0
250214192004,246.0
250214193001,451.0
250214193002,273.0
250214193003,199.0
250214193004,250.0
250214194001,381.0
250214194002,444.0
250214194003,487.0
250214195001,372.0
250214195002,762.0
250214196011,418.0
250214196021,415.0
250214196022,553.0
250214196023,999.0
250214197001,553.0
250214197002,954.0
250214198001,437.0
250214198002,368.0
250214198003,560.0
250214201011,249.0
250214201012,1044.0
250214201013,689.0
250214201021,587.0
250214201022,664.0
250214202011,328.0
250214202012,943.0
250214202021,591.0
250214202022,780.0
250214202023,243.0
250214202024,0.0
250214202025,325.0
250214203011,148.0
250214203012,565.0
250214203013,1012.0
250214203014,685.0
250214203021,542.0
250214203022,436.0
250214203023,193.0
250214203024,1126.0
250214203025,356.0
250214211001,801.0
250214211002,240.0
250214211003,380.0
250214211004,428.0
250214212001,419.0
250214212002,513.0
250214212003,242.0
250214212004,212.0
250214212005,321.0
250214221001,577.0
250214221002,430.0
250214221003,711.0
250214221004,174.0
250214222011,427.0
250214222012,474.0
250214222021,417.0
250214222022,458.0
250214222023,610.0
250214222024,526.0
250214222025,579.0
250214223011,243.0
250214223012,775.0
250214223031,306.0
250214223032,525.0
250214223033,974.0
250214223041,506.0
250214223042,570.0
250214224011,147.0
250214224012,434.0
250214224013,652.0
250214224021,531.0
250214224022,458.0
250214224023,460.0
250214225011,335.0
250214225012,492.0
250214225013,281.0
250214225014,311.0
250214225021,294.0
250214225022,622.0
250214225023,1006.0
250214225024,470.0
250214226001,415.0
250214226002,179.0
250214226003,366.0
250214226004,416.0
250214226005,400.0
250214226006,474.0
250214227001,574.0
250214227002,334.0
250214227003,396.0
250214227004,163.0
250214228001,813.0
250214228002,301.0
250214228003,415.0
250214228004,425.0
250214231011,771.0
250214231012,642.0
250214231013,105.0
250214231021,507.0
250214231022,659.0
250214231023,241.0
250214401011,671.0
250214401012,1132.0
250214401013,808.0
250214401021,641.0
250214401022,339.0
250214412021,908.0
250214412031,771.0
250214412032,680.0
250214412041,1369.0
250214412042,916.0
250214421011,348.0
250214421012,724.0
250214421013,222.0
250214421014,255.0
250214421031,629.0
250214421032,564.0
250214421033,129.0
250214421034,912.0
250214421041,636.0
250214421042,566.0
250214421043,436.0
250214421051,702.0
250214422011,497.0
250214422012,615.0
250214422031,511.0
250214422032,803.0
250214422041,408.0
250214422042,478.0
250214422043,307.0
250214431031,308.0
250214431032,307.0
250214431033,489.0
250214431041,715.0
250214431042,653.0
250214431043,208.0
250214431051,577.0
250214431061,728.0
250214431062,930.0
250214431063,288.0
250214561011,714.0
250214561012,901.0
250214561021,477.0
250214561022,920.0
250214561023,256.0
250214562001,487.0
250214562002,820.0
250214563011,269.0
250214563012,485.0
250214563021,1008.0
250214563022,342.0
250214563023,282.0
250214563024,413.0
250214564011,394.0
250214564012,446.0
250214564021,268.0
250214564022,649.0
250214564023,1146.0
250214564024,279.0
250214571001,212.0
250214571002,274.0
250214571003,338.0
250214571004,549.0
250214572001,251.0
250214572002,365.0
250214572003,507.0
250214572004,367.0
250214572005,214.0
250219800001,0.0
250235001011,592.0
250235001012,368.0
250235001013,695.0
250235001031,788.0
250235001032,786.0
250235001041,529.0
250235001042,540.0
250235001043,259.0
250235001044,699.0
250235011011,441.0
250235011012,587.0
250235011013,270.0
250235011021,166.0
250235011022,868.0
250235011023,682.0
250235011024,1471.0
250235012011,463.0
250235012012,888.0
250235012031,279.0
250235012032,361.0
250235012041,1339.0
250235012042,490.0
250235012043,1432.0
250235021011,657.0
250235021012,258.0
250235021013,433.0
250235021014,93.0
250235021021,431.0
250235021022,632.0
250235021023,526.0
250235022001,909.0
250235022002,412.0
250235022003,930.0
250235022004,239.0
250235031011,566.0
250235031012,503.0
250235031013,450.0
250235031014,513.0
250235031021,251.0
250235031022,389.0
250235031023,352.0
250235031024,392.0
250235031025,786.0
250235041011,658.0
250235041012,465.0
250235041013,509.0
250235041021,377.0
250235041022,296.0
250235041023,619.0
250235041024,215.0
250235051021,473.0
250235051022,640.0
250235051023,505.0
250235051024,208.0
250235051031,587.0
250235051032,580.0
250235051041,352.0
250235051042,444.0
250235051043,792.0
250235052011,85.0
250235052012,700.0
250235052021,302.0
250235052022,1001.0
250235052023,1002.0
250235061021,294.0
250235061022,532.0
250235061023,304.0
250235061024,161.0
250235061025,407.0
250235061026,264.0
250235061031,285.0
250235061032,453.0
250235061041,628.0
250235061042,816.0
250235062021,1027.0
250235062031,735.0
250235062032,682.0
250235062033,524.0
250235062051,809.0
250235062052,318.0
250235062061,335.0
250235062062,582.0
250235062063,414.0
250235071011,804.0
250235071012,836.0
250235071013,316.0
250235071031,427.0
250235071032,398.0
250235071033,498.0
250235071034,440.0
250235071041,697.0
250235071042,976.0
250235071043,520.0
250235071044,477.0
250235081011,655.0
250235081012,264.0
250235081013,245.0
250235081014,1310.0
250235081015,442.0
250235081021,536.0
250235081022,492.0
250235081023,630.0
250235082001,713.0
250235082002,1050.0
250235082003,554.0
250235091011,922.0
250235091012,525.0
250235091013,295.0
250235091014,969.0
250235091021,739.0
250235091022,512.0
250235091023,284.0
250235091024,714.0
250235091025,384.0
250235101001,527.0
250235101002,365.0
250235101003,168.0
250235101004,392.0
250235102001,640.0
250235102002,459.0
250235102003,64.0
250235102004,917.0
250235103001,428.0
250235103002,521.0
250235104001,145.0
250235104002,220.0
250235104003,229.0
250235104004,105.0
250235105011,165.0
250235105012,311.0
250235105013,650.0
250235105031,582.0
250235105032,335.0
250235105033,418.0
250235105041,209.0
250235105042,599.0
250235105051,821.0
250235105052,752.0
250235106001,193.0
250235106002,462.0
250235106003,362.0
250235107001,248.0
250235107002,320.0
250235107003,379.0
250235107004,119.0
250235107005,424.0
250235108001,66.0
250235108002,231.0
250235108003,275.0
250235108004,257.0
250235108005,323.0
250235108006,332.0
250235109001,280.0
250235109002,507.0
250235110001,316.0
250235110002,482.0
250235111001,836.0
250235111002,427.0
250235111003,576.0
250235112001,1121.0
250235112002,300.0
250235112003,276.0
250235113011,693.0
250235113012,285.0
250235113013,742.0
250235113021,118.0
250235113022,208.0
250235113023,841.0
250235114001,132.0
250235114002,162.0
250235114003,264.0
250235114004,137.0
250235115001,136.0
250235115002,186.0
250235115003,241.0
250235115004,285.0
250235116011,360.0
250235116012,88.0
250235116013,333.0
250235116021,576.0
250235116022,505.0
250235116023,287.0
250235117011,215.0
250235117012,686.0
250235117013,388.0
250235117014,673.0
250235117021,837.0
250235201001,503.0
250235201002,308.0
250235201003,700.0
250235201004,441.0
250235202011,145.0
250235202012,407.0
250235202013,570.0
250235202021,538.0
250235202022,477.0
250235202023,745.0
250235211011,453.0
250235211012,341.0
250235211013,729.0
250235211021,213.0
250235211022,869.0
250235212011,229.0
250235212012,399.0
250235212021,342.0
250235212022,333.0
250235212023,544.0
250235221011,282.0
250235221012,480.0
250235221013,646.0
250235221021,667.0
250235221022,614.0
250235221023,811.0
250235231001,499.0
250235231002,218.0
250235232011,695.0
250235232012,367.0
250235232031,679.0
250235232032,616.0
250235232041,923.0
250235232042,385.0
250235241011,205.0
250235241012,765.0
250235241021,670.0
250235241022,488.0
250235241023,178.0
250235251011,430.0
250235251012,911.0
250235251013,608.0
250235251041,825.0
250235251042,328.0
250235251043,1042.0
250235251044,212.0
250235252041,340.0
250235252042,617.0
250235261001,401.0
250235261002,257.0
250235261003,690.0
250235261004,664.0
250235261005,406.0
250235301001,607.0
250235301002,1455.0
250235302001,520.0
250235302002,924.0
250235303001,292.0
250235303002,586.0
250235303003,233.0
250235303004,303.0
250235304001,803.0
250235304002,260.0
250235304003,831.0
250235304004,408.0
250235305001,530.0
250235305002,209.0
250235305003,561.0
250235305004,350.0
250235305005,1022.0
250235306001,236.0
250235306002,401.0
250235306003,669.0
250235306004,564.0
250235306005,332.0
250235307001,1071.0
250235307002,1758.0
250235307003,1503.0
250235308011,2050.0
250235308012,488.0
250235308021,195.0
250235308022,303.0
250235308023,420.0
250235308024,501.0
250235308025,348.0
250235309021,774.0
250235309022,1082.0
250235309031,418.0
250235309032,1376.0
250235309033,502.0
250235309041,816.0
250235309042,171.0
250235401011,432.0
250235401012,690.0
250235401013,578.0
250235401021,1079.0
250235401031,797.0
250235401032,696.0
250235411001,889.0
250235411002,732.0
250235411003,519.0
250235421011,302.0
250235421012,1032.0
250235421013,880.0
250235421014,304.0
250235421021,995.0
250235422001,776.0
250235422002,1700.0
250235422003,643.0
250235423011,282.0
250235423012,594.0
250235423013,153.0
250235423021,101.0
250235423022,767.0
250235423023,363.0
250235431001,1111.0
250235441001,255.0
250235441002,494.0
250235441003,519.0
250235441004,472.0
250235442001,946.0
250235442002,629.0
250235442003,602.0
250235442004,546.0
250235451001,969.0
250235451002,324.0
250235451003,1232.0
250235451004,558.0
250235452001,464.0
250235452002,458.0
250235452003,792.0
250235452004,1045.0
250235453001,384.0
250235453002,548.0
250235453003,313.0
250235453004,865.0
250235454001,822.0
250235454002,551.0
250235454003,273.0
250235454004,434.0
250235454005,707.0
250235601001,925.0
250235601002,148.0
250235601003,924.0
250235601004,629.0
250235601005,615.0
250235601006,347.0
250235611001,788.0
250235611002,396.0
250235611003,445.0
250235611004,454.0
250235611005,403.0
250235614001,1415.0
250235614002,339.0
250235614003,524.0
250239802001,565.0
250239803001,0.0
250239900030,0.0
250250001011,69.0
250250001012,118.0
250250001021,162.0
250250001022,417.0
250250002011,113.0
250250002012,363.0
250250002013,133.0
250250002014,51.0
250250002021,178.0
250250002022,188.0
250250002023,405.0
250250003011,93.0
250250003012,175.0
250250003013,47.0
250250003014,104.0
250250003021,425.0
250250003022,413.0
250250004011,0.0
250250004012,117.0
250250004013,334.0
250250004014,981.0
250250004021,212.0
250250004022,175.0
250250004023,351.0
250250005021,240.0
250250005022,106.0
250250005023,284.0
250250005024,0.0
250250005031,87.0
250250005032,370.0
250250005051,49.0
250250005052,238.0
250250005053,254.0
250250005061,262.0
250250005062,107.0
250250006011,219.0
250250006012,280.0
250250006013,278.0
250250006014,177.0
250250006031,560.0
250250006041,306.0
250250006042,209.0
250250007011,39.0
250250007012,154.0
250250007013,87.0
250250007014,157.0
250250007031,95.0
250250007032,43.0
250250007041,132.0
250250007042,188.0
250250007043,26.0
250250007044,222.0
250250008041,278.0
250250008042,237.0
250250008051,48.0
250250008052,15.0
250250008053,144.0
250250008061,8.0
250250008062,10.0
250250008063,0.0
250250008071,0.0
250250101031,56.0
250250101032,1.0
250250101033,0.0
250250101041,360.0
250250101042,58.0
250250101043,218.0
250250102041,0.0
250250102042,22.0
250250102043,48.0
250250102051,369.0
250250102052,72.0
250250102053,90.0
250250102054,94.0
250250102061,157.0
250250102062,25.0
250250103001,66.0
250250103002,0.0
250250104031,196.0
250250104032,98.0
250250104033,258.0
250250104041,10.0
250250104042,81.0
250250104043,91.0
250250104044,32.0
250250104051,137.0
250250104052,196.0
250250104053,412.0
250250104081,73.0
250250105001,220.0
250250105002,429.0
250250105003,316.0
250250106001,568.0
250250106002,279.0
250250106003,176.0
250250107011,275.0
250250107012,151.0
250250107013,116.0
250250107021,254.0
250250107022,225.0
250250107023,497.0
250250108011,171.0
250250108012,209.0
250250108013,356.0
250250108021,329.0
250250108022,430.0
250250108023,131.0
250250201011,182.0
250250201012,394.0
250250201013,674.0
250250201014,335.0
250250202001,327.0
250250202002,35.0
250250202003,97.0
250250203011,615.0
250250203021,173.0
250250203041,144.0
250250203042,14.0
250250203051,164.0
250250203052,952.0
250250301001,123.0
250250301002,78.0
250250302001,73.0
250250302002,123.0
250250303011,790.0
250250303012,131.0
250250303021,512.0
250250304001,88.0
250250304002,317.0
250250304003,52.0
250250304004,379.0
250250305001,380.0
250250305002,182.0
250250305003,90.0
250250401001,500.0
250250401002,261.0
250250402001,81.0
250250402002,197.0
250250403001,42.0
250250403002,281.0
250250403003,159.0
250250403004,108.0
250250403005,83.0
250250404011,570.0
250250404012,319.0
250250406001,161.0
250250406002,366.0
250250408011,143.0
250250408012,459.0
250250408013,763.0
250250501011,169.0
250250501012,504.0
250250501013,302.0
250250502001,475.0
250250502002,219.0
250250502003,62.0
250250502004,38.0
250250503001,83.0
250250503002,189.0
250250503003,515.0
250250504001,129.0
250250504002,413.0
250250505001,272.0
250250505002,0.0
250250506001,186.0
250250506002,122.0
250250507001,61.0
250250507002,57.0
250250507003,135.0
250250509011,409.0
250250509012,142.0
250250509013,91.0
250250510001,428.0
250250510002,657.0
250250510003,363.0
250250511011,159.0
250250511012,635.0
250250511013,467.0
250250511014,344.0
250250512001,26.0
250250512002,221.0
250250512003,105.0
250250601011,247.0
250250601012,138.0
250250601013,229.0
250250601014,156.0
250250602001,160.0
250250602002,267.0
250250603011,252.0
250250603012,112.0
250250603013,241.0
250250604001,118.0
250250604002,375.0
250250604003,172.0
250250604004,297.0
250250604005,290.0
250250605011,44.0
250250605012,38.0
250250605013,98.0
250250605014,321.0
250250605015,92.0
250250606011,156.0
250250606021,44.0
250250606031,242.0
250250606041,496.0
250250606042,250.0
250250607001,142.0
250250607002,326.0
250250608001,30.0
250250608002,72.0
250250608003,95.0
250250608004,392.0
250250610001,126.0
250250610002,11.0
250250610003,169.0
250250611011,343.0
250250611012,400.0
250250612011,452.0
250250612021,0.0
250250612031,283.0
250250612041,221.0
250250701021,423.0
250250701022,437.0
250250701023,38.0
250250701031,53.0
250250701041,479.0
250250701042,160.0
250250701043,363.0
250250702011,566.0
250250702012,154.0
250250702021,669.0
250250702022,402.0
250250703011,337.0
250250703012,267.0
250250703021,187.0
250250703022,182.0
250250703023,210.0
250250704021,61.0
250250704022,592.0
250250705011,212.0
250250705012,219.0
250250705021,476.0
250250705022,1038.0
250250706001,138.0
250250706002,321.0
250250707001,579.0
250250707002,362.0
250250708011,123.0
250250708021,464.0
250250708022,261.0
250250709011,236.0
250250709021,407.0
250250709022,274.0
250250711011,491.0
250250711012,187.0
250250711013,464.0
250250711014,209.0
250250712011,364.0
250250712012,339.0
250250712013,58.0
250250712014,389.0
250250801001,559.0
250250801002,135.0
250250803001,96.0
250250803002,222.0
250250804011,382.0
250250804012,401.0
250250805001,216.0
250250805002,597.0
250250806011,181.0
250250806012,63.0
250250806013,111.0
250250808011,283.0
250250808012,349.0
250250809001,236.0
250250809002,168.0
250250809003,89.0
250250810011,0.0
250250810012,172.0
250250810013,282.0
250250810014,614.0
250250810015,145.0
250250811011,48.0
250250811012,233.0
250250811021,234.0
250250811022,294.0
250250812001,136.0
250250812002,297.0
250250812003,185.0
250250813011,372.0
250250813012,456.0
250250813021,247.0
250250813022,478.0
250250814001,172.0
250250814002,144.0
250250814003,346.0
250250814004,122.0
250250815001,246.0
250250815002,442.0
250250817001,250.0
250250817002,514.0
250250817003,56.0
250250817004,273.0
250250817005,96.0
250250818001,378.0
250250818002,302.0
250250818003,284.0
250250819001,256.0
250250819002,352.0
250250819003,235.0
250250819004,348.0
250250820001,555.0
250250820002,157.0
250250820003,315.0
250250821001,221.0
250250821002,175.0
250250821003,1014.0
250250901001,307.0
250250901002,221.0
250250901003,114.0
250250901004,399.0
250250901005,55.0
250250902001,110.0
250250902002,136.0
250250902003,325.0
250250903001,221.0
250250903002,356.0
250250903003,284.0
250250904001,173.0
250250904002,202.0
250250904003,281.0
250250904004,240.0
250250906001,226.0
250250906002,426.0
250250907001,240.0
250250907002,410.0
250250907003,269.0
250250907004,186.0
250250909011,216.0
250250909012,410.0
250250910011,110.0
250250910012,264.0
250250910013,142.0
250250910014,456.0
250250911001,216.0
250250911002,332.0
250250911003,215.0
250250911004,225.0
250250911005,81.0
250250912001,305.0
250250912002,244.0
250250912003,76.0
250250913001,189.0
250250913002,242.0
250250914001,575.0
250250914002,501.0
250250915001,298.0
250250915002,336.0
250250915003,72.0
250250916001,329.0
250250916002,60.0
250250916003,288.0
250250917001,257.0
250250917002,238.0
250250917003,181.0
250250918001,368.0
250250918002,216.0
250250918003,342.0
250250919001,185.0
250250919002,99.0
250250919003,279.0
250250919004,217.0
250250920001,231.0
250250920002,549.0
250250920003,251.0
250250920004,147.0
250250921011,848.0
250250921012,203.0
250250921013,430.0
250250921014,151.0
250250921015,975.0
250250922001,285.0
250250922002,298.0
250250922003,158.0
250250922004,298.0
250250923001,251.0
250250923002,223.0
250250923003,265.0
250250923004,102.0
250250924001,227.0
250250924002,120.0
250250924003,383.0
250250924004,250.0
250250924005,206.0
250251001001,171.0
250251001002,59.0
250251001003,216.0
250251001004,262.0
250251001005,171.0
250251001006,215.0
250251001007,253.0
250251002001,365.0
250251002002,234.0
250251002003,283.0
250251003001,425.0
250251003002,246.0
250251003003,246.0
250251003004,369.0
250251004001,262.0
250251004002,484.0
250251004003,476.0
250251004004,391.0
250251005001,714.0
250251005002,266.0
250251005003,232.0
250251005004,480.0
250251005005,123.0
250251006011,92.0
250251006012,349.0
250251006013,31.0
250251006014,758.0
250251006031,365.0
250251006032,207.0
250251007001,121.0
250251007002,406.0
250251007003,137.0
250251007004,152.0
250251007005,121.0
250251008001,153.0
250251008002,553.0
250251008003,357.0
250251008004,350.0
250251008005,230.0
250251008006,445.0
250251009001,187.0
250251009002,223.0
250251009003,655.0
250251009004,553.0
250251010011,230.0
250251010012,263.0
250251010013,326.0
250251010014,508.0
250251010015,393.0
250251010016,344.0
250251010021,355.0
250251010022,887.0
250251010023,875.0
250251011011,180.0
250251011012,643.0
250251011013,285.0
250251011021,271.0
250251011022,364.0
250251011023,208.0
250251011024,480.0
250251101041,195.0
250251101042,257.0
250251101051,555.0
250251101061,219.0
250251101062,534.0
250251102011,714.0
250251103011,458.0
250251103012,363.0
250251104011,593.0
250251104012,485.0
250251104031,336.0
250251104032,235.0
250251104033,428.0
250251104034,363.0
250251104035,167.0
250251105011,83.0
250251105012,489.0
250251105013,272.0
250251105021,192.0
250251105022,639.0
250251105023,258.0
250251106011,1244.0
250251106012,322.0
250251106071,240.0
250251106072,483.0
250251106073,382.0
250251106074,485.0
250251201031,540.0
250251201041,225.0
250251201042,354.0
250251201051,230.0
250251201052,475.0
250251201053,311.0
250251202011,265.0
250251202012,258.0
250251202013,146.0
250251203011,157.0
250251203012,94.0
250251203013,358.0
250251203014,251.0
250251204001,117.0
250251204002,269.0
250251204003,214.0
250251204004,526.0
250251204005,533.0
250251205001,207.0
250251205002,229.0
250251205003,96.0
250251206001,241.0
250251206002,97.0
250251206003,220.0
250251207001,131.0
250251207002,409.0
250251301011,410.0
250251301012,209.0
250251301013,266.0
250251301014,271.0
250251301015,227.0
250251301016,228.0
250251302001,100.0
250251302002,293.0
250251302003,480.0
250251302004,371.0
250251302005,321.0
250251303001,494.0
250251303002,391.0
250251303003,393.0
250251303004,254.0
250251303005,308.0
250251304021,347.0
250251304022,520.0
250251304023,329.0
250251304024,683.0
250251304041,787.0
250251304042,366.0
250251304061,291.0
250251304062,831.0
250251304063,35.0
250251401021,278.0
250251401022,256.0
250251401023,323.0
250251401024,515.0
250251401051,796.0
250251401052,401.0
250251401061,485.0
250251401062,183.0
250251401071,675.0
250251401072,224.0
250251402011,373.0
250251402012,178.0
250251402021,320.0
250251402022,251.0
250251402023,334.0
250251402024,497.0
250251402025,194.0
250251403001,342.0
250251403002,338.0
250251403003,818.0
250251403004,208.0
250251403005,309.0
250251403006,521.0
250251404001,274.0
250251404002,311.0
250251404003,507.0
250251404004,27.0
250251404005,716.0
250251404006,538.0
250251404007,651.0
250251601021,126.0
250251601022,118.0
250251601023,235.0
250251601024,27.0
250251601031,255.0
250251601032,142.0
250251601033,228.0
250251601034,300.0
250251602001,250.0
250251602002,261.0
250251602003,78.0
250251602004,204.0
250251603001,100.0
250251603002,923.0
250251604001,210.0
250251604002,87.0
250251604003,85.0
250251604004,206.0
250251605011,563.0
250251605012,40.0
250251605013,343.0
250251605014,461.0
250251605015,93.0
250251605021,187.0
250251605022,0.0
250251605023,340.0
250251605024,345.0
250251605025,247.0
250251606011,299.0
250251606012,218.0
250251606013,487.0
250251606014,86.0
250251606021,209.0
250251606022,160.0
250251606023,125.0
250251606024,68.0
250251606025,270.0
250251701011,628.0
250251701012,371.0
250251701013,323.0
250251701021,463.0
250251701022,291.0
250251701023,449.0
250251701024,186.0
250251702001,584.0
250251702002,619.0
250251702003,334.0
250251702004,449.0
250251703011,697.0
250251703012,501.0
250251703013,418.0
250251703014,207.0
250251703021,189.0
250251703022,75.0
250251703023,151.0
250251704001,779.0
250251704002,415.0
250251704003,205.0
250251704004,60.0
250251704005,519.0
250251705021,356.0
250251705022,695.0
250251705023,323.0
250251705031,481.0
250251705041,269.0
250251705042,93.0
250251706011,410.0
250251706012,602.0
250251706013,285.0
250251706014,216.0
250251707011,72.0
250251707012,378.0
250251707021,199.0
250251707022,490.0
250251707023,427.0
250251707024,75.0
250251707025,447.0
250251708001,477.0
250251708002,468.0
250251708003,221.0
250251708004,557.0
250251801011,239.0
250251801012,751.0
250251801013,308.0
250251801014,329.0
250251802001,443.0
250251802002,137.0
250251802003,216.0
250251802004,723.0
250251803011,251.0
250251803012,254.0
250251803013,244.0
250251803014,289.0
250251804001,302.0
250251804002,290.0
250251805001,404.0
250251805002,40.0
250251805003,490.0
250251805004,350.0
250259801011,27.0
250259803001,58.0
250259807001,3.0
250259809001,5.0
250259810001,0.0
250259811001,0.0
250259811002,0.0
250259811003,11.0
250259811004,0.0
250259812011,0.0
250259812021,0.0
250259812022,0.0
250259813001,32.0
250259815011,0.0
250259815021,0.0
250259816001,0.0
250259817001,0.0
250259818001,20.0
250259819001,0.0
250259901010,0.0
250277001001,426.0
250277001002,435.0
250277001003,259.0
250277001004,884.0
250277001005,296.0
250277001006,91.0
250277011011,733.0
250277011012,264.0
250277011013,703.0
250277011021,284.0
250277011022,274.0
250277011023,122.0
250277011024,291.0
250277022011,617.0
250277022021,582.0
250277031001,363.0
250277031002,253.0
250277031003,808.0
250277032001,191.0
250277032002,637.0
250277032003,236.0
250277033001,718.0
250277033002,778.0
250277042011,741.0
250277042021,638.0
250277051011,328.0
250277051012,256.0
250277051013,472.0
250277051021,174.0
250277051022,584.0
250277051023,210.0
250277051024,545.0
250277061001,1101.0
250277061002,601.0
250277071001,505.0
250277071002,917.0
250277072001,275.0
250277072002,547.0
250277073001,320.0
250277073002,561.0
250277073003,419.0
250277074001,1187.0
250277074002,408.0
250277074003,322.0
250277075001,758.0
250277075002,715.0
250277075003,753.0
250277081001,784.0
250277081002,666.0
250277081003,715.0
250277081004,800.0
250277081005,512.0
250277091001,770.0
250277091002,474.0
250277091003,322.0
250277092011,777.0
250277092012,347.0
250277092013,950.0
250277092014,594.0
250277092031,108.0
250277092032,603.0
250277092033,644.0
250277092041,764.0
250277092042,373.0
250277092043,527.0
250277094001,630.0
250277094002,306.0
250277094003,446.0
250277095011,911.0
250277095021,529.0
250277095022,748.0
250277095023,1215.0
250277096001,160.0
250277096002,227.0
250277096003,327.0
250277097011,254.0
250277097012,338.0
250277097013,580.0
250277097014,347.0
250277097015,444.0
250277097021,481.0
250277097022,462.0
250277101001,269.0
250277101002,154.0
250277101003,149.0
250277101004,298.0
250277102001,189.0
250277102002,104.0
250277102003,199.0
250277102004,181.0
250277102005,554.0
